2014-12-18 02:47:51:0339, setup_loaddata_begin
2014-12-18 02:47:53:0759, setup_loaddata_end
2014-12-18 02:47:54:0227, setup_createactions_begin
2014-12-18 02:47:54:0617, setup_createactions_end
2014-12-18 02:48:37:0783, search_update, unix
2014-12-18 02:48:43:0399, search_update, \
2014-12-18 02:48:45:0006, search_update, 
2014-12-18 03:06:31:0323, edge_create, Tuple[11,22,0.5306213537494007,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:31:0338, edge_create, Tuple[11,23,0.9187679021830829,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:31:0338, edge_create, Tuple[11,24,0.07585631345783961,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:31:0354, edge_create, Tuple[11,25,0.8997508046301601,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:31:0370, discussion_open, 22115
2014-12-18 03:06:31:0370, diag_itemclicked, id=22115, type=1
2014-12-18 03:06:31:0510, diag_itemexited, id=22115, type=1
2014-12-18 03:06:32:0134, diag_detail_itementered, id=0.41764117910701504, type=4
2014-12-18 03:06:32:0150, diag_detail_itemexited, id=0.41764117910701504, type=4
2014-12-18 03:06:32:0571, diag_detail_itementered, id=22115, type=1
2014-12-18 03:06:32:0618, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:06:49:0513, diag_detail_itementered, id=0.6386870682155867, type=1
2014-12-18 03:06:49:0528, diag_detail_itemexited, id=0.6386870682155867, type=1
2014-12-18 03:06:49:0559, diag_detail_itementered, id=0.5150602714965307, type=1
2014-12-18 03:06:49:0575, diag_detail_itemexited, id=0.5150602714965307, type=1
2014-12-18 03:06:49:0575, diag_detail_itementered, id=1490384214, type=3
2014-12-18 03:06:49:0606, diag_detail_itemexited, id=1490384214, type=3
2014-12-18 03:06:49:0637, diag_detail_itementered, id=42990, type=1
2014-12-18 03:06:49:0669, diag_detail_itemexited, id=42990, type=1
2014-12-18 03:06:51:0338, diag_itementered, id=22115, type=1
2014-12-18 03:06:52:0695, edge_create, Tuple[0,1,0.9043144498555349,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0695, answer_create, 22132
2014-12-18 03:06:52:0695, edge_create, Tuple[1,2,0.435957042168469,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0695, answer_create, 22133
2014-12-18 03:06:52:0695, edge_create, Tuple[1,3,0.47211491819709284,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0695, answer_create, 22142
2014-12-18 03:06:52:0695, edge_create, Tuple[1,4,0.5241378654511694,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0695, answer_create, 22163
2014-12-18 03:06:52:0711, edge_create, Tuple[1,5,0.3489290088491733,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, answer_create, 245381
2014-12-18 03:06:52:0711, edge_create, Tuple[1,6,0.9535213256235892,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, answer_create, 280105
2014-12-18 03:06:52:0711, edge_create, Tuple[1,7,0.4881078824892221,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, answer_create, 412989
2014-12-18 03:06:52:0711, edge_create, Tuple[1,8,0.92090022239288,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, answer_create, 1590630
2014-12-18 03:06:52:0711, edge_create, Tuple[1,9,0.5200527700644936,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, answer_create, 12151715
2014-12-18 03:06:52:0711, edge_create, Tuple[1,10,0.6807019118600314,4,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, edge_create, Tuple[0,11,0.11599669908090093,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0711, edge_create, Tuple[11,12,0.43534540059378624,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0728, edge_create, Tuple[11,13,0.06092321275843715,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0728, edge_create, Tuple[11,14,0.16939402042778906,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0744, edge_create, Tuple[11,15,0.38608228340004824,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0744, edge_create, Tuple[11,16,0.9041794594063857,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0759, edge_create, Tuple[11,17,0.40070344424081916,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0759, edge_create, Tuple[11,18,0.40649109983293996,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0775, edge_create, Tuple[11,19,0.6519015809450441,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0775, edge_create, Tuple[11,20,0.1250107810777048,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0791, edge_create, Tuple[11,21,0.16990050274404045,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0791, edge_create, Tuple[11,22,0.5914642593466684,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0806, edge_create, Tuple[11,23,0.026661470520263797,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0806, edge_create, Tuple[11,24,0.6406209747502601,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0822, edge_create, Tuple[11,25,0.46952934940132174,1,0.0,1418932071870,1418932071870]
2014-12-18 03:06:52:0837, discussion_open, 22115
2014-12-18 03:06:52:0837, diag_itemclicked, id=22115, type=1
2014-12-18 03:06:53:0508, diag_itemexited, id=22115, type=1
2014-12-18 03:06:53:0711, diag_detail_itementered, id=0.6807019118600314, type=4
2014-12-18 03:06:53:0727, diag_detail_itemexited, id=0.6807019118600314, type=4
2014-12-18 03:06:53:0867, diag_detail_itementered, id=0.9043144498555349, type=4
2014-12-18 03:06:53:0883, diag_detail_itemexited, id=0.9043144498555349, type=4
2014-12-18 03:06:54:0132, diag_detail_itementered, id=22115, type=1
2014-12-18 03:06:54:0943, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:06:55:0224, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:06:58:0329, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:06:58:0344, diag_detail_itementered, id=0.1250107810777048, type=1
2014-12-18 03:06:58:0360, diag_detail_itemexited, id=0.1250107810777048, type=1
2014-12-18 03:06:58:0485, diag_detail_itementered, id=46146, type=1
2014-12-18 03:06:58:0594, diag_detail_itemexited, id=46146, type=1
2014-12-18 03:06:59:0405, diag_detail_itementered, id=0.6519015809450441, type=1
2014-12-18 03:06:59:0436, diag_detail_itemexited, id=0.6519015809450441, type=1
2014-12-18 03:06:59:0452, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:07:14:0880, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:07:15:0146, diag_detail_itementered, id=0.40070344424081916, type=1
2014-12-18 03:07:15:0192, diag_detail_itemexited, id=0.40070344424081916, type=1
2014-12-18 03:07:15:0208, diag_detail_itementered, id=41107, type=1
2014-12-18 03:07:15:0910, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:07:15:0957, diag_detail_itementered, id=0.43534540059378624, type=1
2014-12-18 03:07:15:0988, diag_detail_itemexited, id=0.43534540059378624, type=1
2014-12-18 03:07:16:0004, diag_detail_itementered, id=0.11599669908090093, type=1
2014-12-18 03:07:16:0019, diag_detail_itemexited, id=0.11599669908090093, type=1
2014-12-18 03:07:16:0097, diag_detail_itementered, id=22115, type=1
2014-12-18 03:07:16:0955, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:07:17:0595, diag_detail_itementered, id=2039326692, type=3
2014-12-18 03:07:17:0704, diag_detail_itemexited, id=2039326692, type=3
2014-12-18 03:07:17:0735, diag_detail_itementered, id=22115, type=1
2014-12-18 03:07:17:0751, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:07:17:0767, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:07:17:0782, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:07:18:0032, diag_detail_itementered, id=41107, type=1
2014-12-18 03:07:18:0110, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:07:18:0172, diag_detail_itementered, id=0.40070344424081916, type=1
2014-12-18 03:07:18:0188, diag_detail_itemexited, id=0.40070344424081916, type=1
2014-12-18 03:07:18:0406, diag_detail_itementered, id=41107, type=1
2014-12-18 03:07:18:0749, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:07:19:0077, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:07:21:0292, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:07:21:0823, diag_detail_itementered, id=22115, type=1
2014-12-18 03:07:22:0837, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:07:22:0977, diag_detail_itementered, id=0.9043144498555349, type=4
2014-12-18 03:07:23:0008, diag_detail_itemexited, id=0.9043144498555349, type=4
2014-12-18 03:07:23:0164, diag_detail_itementered, id=2039326692, type=3
2014-12-18 03:07:46:0627, diag_detail_itemexited, id=2039326692, type=3
2014-12-18 03:07:46:0642, diag_detail_itementered, id=0.9043144498555349, type=4
2014-12-18 03:07:46:0658, diag_detail_itemexited, id=0.9043144498555349, type=4
2014-12-18 03:07:47:0126, diag_detail_itementered, id=0.9043144498555349, type=4
2014-12-18 03:07:47:0142, diag_detail_itemexited, id=0.9043144498555349, type=4
2014-12-18 03:07:47:0142, diag_detail_itementered, id=22115, type=1
2014-12-18 03:07:47:0173, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:07:47:0204, diag_detail_itementered, id=0.06092321275843715, type=1
2014-12-18 03:07:47:0220, diag_detail_itemexited, id=0.06092321275843715, type=1
2014-12-18 03:07:47:0220, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:07:47:0251, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:07:47:0266, diag_detail_itementered, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0329, diag_detail_itemexited, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0422, diag_detail_itementered, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0438, diag_detail_itemexited, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0485, diag_detail_itementered, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0500, diag_detail_itemexited, id=0.40070344424081916, type=1
2014-12-18 03:07:47:0500, diag_detail_itementered, id=41107, type=1
2014-12-18 03:07:48:0062, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:07:48:0327, diag_detail_itementered, id=0.40649109983293996, type=1
2014-12-18 03:07:48:0358, diag_detail_itemexited, id=0.40649109983293996, type=1
2014-12-18 03:07:48:0405, diag_detail_itementered, id=-856952008, type=3
2014-12-18 03:07:49:0107, diag_detail_itemclicked, id=-856952008, type=3
2014-12-18 03:07:49:0372, diag_detail_itemexited, id=-856952008, type=3
2014-12-18 03:07:49:0419, diag_detail_itementered, id=0.026661470520263797, type=1
2014-12-18 03:07:49:0450, diag_detail_itemexited, id=0.026661470520263797, type=1
2014-12-18 03:07:49:0747, diag_detail_itementered, id=60160, type=1
2014-12-18 03:07:51:0401, diag_detail_itemexited, id=60160, type=1
2014-12-18 03:07:52:0025, diag_detail_itementered, id=0.6519015809450441, type=1
2014-12-18 03:07:52:0056, diag_detail_itemexited, id=0.6519015809450441, type=1
2014-12-18 03:07:52:0617, diag_detail_itementered, id=0.06092321275843715, type=1
2014-12-18 03:07:52:0649, diag_detail_itemexited, id=0.06092321275843715, type=1
2014-12-18 03:07:52:0805, diag_detail_itementered, id=0.6807019118600314, type=4
2014-12-18 03:07:52:0836, diag_detail_itemexited, id=0.6807019118600314, type=4
2014-12-18 03:07:53:0273, answer_open, VisualItem[tree.nodes,10,id=12151715,type=20,title=,body=<p>I am on flight and just saw the question: I have written easiest but inefficient and incomplete solution. I hope it may help you to start writing your own parser:</p>

<pre><code>public static void main(String[] args) {

    String line = "[A-Z0-9]{16}";
    String[] tokens = line.split(line);
    char[] pattern = new char[100];
    int i = 0;
    int len = tokens.length;
    String sep1 = "[{";
    StringTokenizer st = new StringTokenizer(line, sep1);

    while (st.hasMoreTokens()) {
        String token = st.nextToken();
        System.out.println(token);

        if (token.contains("]")) {
            char[] endStr = null;

            if (!token.endsWith("]")) {
                String[] subTokens = token.split("]");
                token = subTokens[0];

                if (!subTokens[1].equalsIgnoreCase("*")) {
                    endStr = subTokens[1].toCharArray();
                }
            }

            if (token.startsWith("^")) {
                String subStr = token.substring(1, token.length() - 1);
                char[] subChar = subStr.toCharArray();
                Set set = new HashSet&lt;Character&gt;();

                for (int p = 0; p &lt; subChar.length; p++) {
                    set.add(subChar[p]);
                }

                int asci = 1;

                while (true) {
                    char newChar = (char) (subChar[0] + (asci++));

                    if (!set.contains(newChar)) {
                        pattern[i++] = newChar;
                        break;
                    }
                }
                if (endStr != null) {
                    for (int r = 0; r &lt; endStr.length; r++) {
                        pattern[i++] = endStr[r];
                    }
                }

            } else {
                pattern[i++] = token.charAt(0);
            }
        } else if (token.contains("}")) {
            char[] endStr = null;

            if (!token.endsWith("}")) {
                String[] subTokens = token.split("}");
                token = subTokens[0];

                if (!subTokens[1].equalsIgnoreCase("*")) {
                    endStr = subTokens[1].toCharArray();
                }
            }

            int length = Integer.parseInt((new StringTokenizer(token, (",}"))).nextToken());
            char element = pattern[i - 1];

            for (int j = 0; j &lt; length - 1; j++) {
                pattern[i++] = element;
            }

            if (endStr != null) {
                for (int r = 0; r &lt; endStr.length; r++) {
                    pattern[i++] = endStr[r];
                }
            }
        } else {
            char[] temp = token.toCharArray();

            for (int q = 0; q &lt; temp.length; q++) {
                pattern[i++] = temp[q];
            }
        }
    }

    String result = "";

    for (int j = 0; j &lt; i; j++) {
        result += pattern[j];
    }

    System.out.print(result);
}
</code></pre>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418932071870L,lastactivitydate=0L,tags=,score=1,searchfield=]
2014-12-18 03:07:53:0288, answer_open, VisualItem[tree.nodes,10,id=12151715,type=20,title=,body=<p>I am on flight and just saw the question: I have written easiest but inefficient and incomplete solution. I hope it may help you to start writing your own parser:</p>

<pre><code>public static void main(String[] args) {

    String line = "[A-Z0-9]{16}";
    String[] tokens = line.split(line);
    char[] pattern = new char[100];
    int i = 0;
    int len = tokens.length;
    String sep1 = "[{";
    StringTokenizer st = new StringTokenizer(line, sep1);

    while (st.hasMoreTokens()) {
        String token = st.nextToken();
        System.out.println(token);

        if (token.contains("]")) {
            char[] endStr = null;

            if (!token.endsWith("]")) {
                String[] subTokens = token.split("]");
                token = subTokens[0];

                if (!subTokens[1].equalsIgnoreCase("*")) {
                    endStr = subTokens[1].toCharArray();
                }
            }

            if (token.startsWith("^")) {
                String subStr = token.substring(1, token.length() - 1);
                char[] subChar = subStr.toCharArray();
                Set set = new HashSet&lt;Character&gt;();

                for (int p = 0; p &lt; subChar.length; p++) {
                    set.add(subChar[p]);
                }

                int asci = 1;

                while (true) {
                    char newChar = (char) (subChar[0] + (asci++));

                    if (!set.contains(newChar)) {
                        pattern[i++] = newChar;
                        break;
                    }
                }
                if (endStr != null) {
                    for (int r = 0; r &lt; endStr.length; r++) {
                        pattern[i++] = endStr[r];
                    }
                }

            } else {
                pattern[i++] = token.charAt(0);
            }
        } else if (token.contains("}")) {
            char[] endStr = null;

            if (!token.endsWith("}")) {
                String[] subTokens = token.split("}");
                token = subTokens[0];

                if (!subTokens[1].equalsIgnoreCase("*")) {
                    endStr = subTokens[1].toCharArray();
                }
            }

            int length = Integer.parseInt((new StringTokenizer(token, (",}"))).nextToken());
            char element = pattern[i - 1];

            for (int j = 0; j &lt; length - 1; j++) {
                pattern[i++] = element;
            }

            if (endStr != null) {
                for (int r = 0; r &lt; endStr.length; r++) {
                    pattern[i++] = endStr[r];
                }
            }
        } else {
            char[] temp = token.toCharArray();

            for (int q = 0; q &lt; temp.length; q++) {
                pattern[i++] = temp[q];
            }
        }
    }

    String result = "";

    for (int j = 0; j &lt; i; j++) {
        result += pattern[j];
    }

    System.out.print(result);
}
</code></pre>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418932071870L,lastactivitydate=0L,tags=,score=1,searchfield=]
2014-12-18 03:07:53:0288, diag_detail_itementered, id=12151715, type=20
2014-12-18 03:07:53:0366, diag_detail_itemexited, id=12151715, type=20
2014-12-18 03:07:53:0444, answer_open, VisualItem[tree.nodes,10,id=12151715,type=20,title=,body=<p>I am on flight and just saw the question: I have written easiest but inefficient and incomplete solution. I hope it may help you to start writing your own parser:</p>

<pre><code>public static void main(String[] args) {

    String line = "[A-Z0-9]{16}";
    String[] tokens = line.split(line);
    char[] pattern = new char[100];
    int i = 0;
    int len = tokens.length;
    String sep1 = "[{";
    StringTokenizer st = new StringTokenizer(line, sep1);

    while (st.hasMoreTokens()) {
        String token = st.nextToken();
        System.out.println(token);

        if (token.contains("]")) {
            char[] endStr = null;

            if (!token.endsWith("]")) {
                String[] subTokens = token.split("]");
                token = subTokens[0];

                if (!subTokens[1].equalsIgnoreCase("*")) {
                    endStr = subTokens[1].toCharArray();
                }
            }

            if (token.startsWith("^")) {
                String subStr = token.substring(1, token.length() - 1);
                char[] subChar = subStr.toCharArray();
                Set set = new HashSet&lt;Character&gt;();

                for (int p = 0; p &lt; subChar.length; p++) {
                    set.add(subChar[p]);
                }

                int asci = 1;

                while (true) {
                    char newChar = (char) (subChar[0] + (asci++));

                    if (!set.contains(newChar)) {
                        pattern[i++] = newChar;
                        break;
                    }
                }
                if (endStr != null) {
                    for (int r = 0; r &lt; endStr.length; r++) {
                        pattern[i++] = endStr[r];
                    }
                }

            } else {
                pattern[i++] = token.charAt(0);
            }
        } else if (token.contains("}")) {
            char[] endStr = null;
