Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
54095,2,,53128,9/10/2008 13:52,2,,"<p>This is a similar question - <a href=""http://stackoverflow.com/questions/15949/javatomcat-dying-databse-connection#16168"" rel=""nofollow"">Connection Pool Settings for Tomcat</a> </p>

<p>This is my response to that question and it fixed the problem for the other guy. It may help you out too.</p>

<p><a href=""http://tomcat.apache.org/tomcat-5.5-doc/jndi-datasource-examples-howto.html"" rel=""nofollow"">Tomcat Documentation</a></p>

<p>DBCP uses the Jakarta-Commons Database Connection Pool. It relies on number of Jakarta-Commons components:</p>

<pre><code>* Jakarta-Commons DBCP
* Jakarta-Commons Collections
* Jakarta-Commons Pool
</code></pre>

<p>I'm using the same connection pooling stuff and I'm setting these properties to prevent the same thing it's just not configured through tomcat.
But if the first thing doesn't work try these.</p>

<pre><code>testWhileIdle=true
timeBetweenEvictionRunsMillis=300000
</code></pre>
",1310,ScArcher2,,,,9/10/2008 13:52,,,,0,,,
54180,2,,50255,9/10/2008 14:23,8,,"<p>Java doesn't need closures, an Object oriented language can do everything a closure does using intermediate objects to store state or do actions (in Java's case inner classes). 
But closures are desirable as a feature because they greatly simplify the code and increase readability and as a consequence the maintainability of the code.</p>

<p>I'm no Java specialist but I'm using  C# 3.5 and closures are one of my favorite features of the language, for example take the following statement as an example:</p>

<pre><code>// Example #1 with closures
public IList&lt;Customer&gt; GetFilteredCustomerList(string filter) {
    //Here a closure is created around the filter parameter
    return Customers.Where( c =&gt; c.Name.Contains(filter)).ToList();
}
</code></pre>

<p>now take an equivalent example that doesn't use closures</p>

<pre><code>//Example #2 without closures, using just basic OO techniques
public IList&lt;Customer&gt; GetFilteredCustomerList(string filter) {
    return new Customers.Where( new CustomerNameFiltrator(filter));
}
... 
public class CustomerNameFiltrator : IFilter&lt;Customer&gt; {
    private string _filter;
    public  CustomerNameFiltrator(string filter) {
         _filter = filter;
    }
    public bool Filter(Customer customer) {
        return customer.Name.Contains( _filter);
    }
}
</code></pre>

<p>I know this is C# and not Java but the idea is the same, closures are useful for conciseness, and make code shorter and more readable. Behind the scenes, the closures of C# 3.5 do something that's looks very similar to example #2 meaning the compiler creates a private class behind the scenes and passes the 'filter' parameter to it.</p>

<p>Java doesn't need closures to work, as a developer you don't need them either, but, they are useful and provide benefits so that means that they are desirable in a language that is a production language and one of it's goals is productivity.</p>
",4685,Pop Catalin,,,,9/10/2008 14:23,,,,2,,,
54212,2,,54017,9/10/2008 14:33,3,,"<p>JavaPosse is pretty much the ""de facto"" one that everyone I work / interact with listens to, so I'd 2nd pkaeding's suggestion</p>
",5590,,,,,9/10/2008 14:33,,,,0,,,
54234,2,,54221,9/10/2008 14:41,2,,"<p>This is possible with <a href=""http://www.adobe.com/products/flashmediaserver/"" rel=""nofollow"">Adobe's Flash Media Server</a>. <a href=""http://osflash.org/red5"" rel=""nofollow"">Red5</a> is an open source alternative. The protocol they use for this is <a href=""http://en.wikipedia.org/wiki/Real_Time_Messaging_Protocol"" rel=""nofollow"">RTMP</a>.</p>
",4111,hasseg,,,,9/10/2008 14:41,,,,0,,,
54266,2,,54017,9/10/2008 14:50,7,,"<p>Another vote here for the Java Posse. The four hosts are all guys that have worked for companies like Google, Apple, and Sun. Not only are they experienced, but they have a good rapport which makes for an entertaining program.</p>

<p>Also I enjoy listening to this show despite the fact that I barely use any of the technologies that they spend the majority of time talking about.</p>
",543,bpapa,,,,9/10/2008 14:50,,,,0,,,
54303,2,,54295,9/10/2008 15:03,1,,"<p>java.util.Properties is based on Hashtable, which does not store its values in alphabetical order, but in order of the hash of each item, that is why you are seeing the behaviour you are.</p>
",1908,samjudson,,,,9/10/2008 15:03,,,,1,,,
54308,2,,54295,9/10/2008 15:04,1,,"<p>java.util.Properties is a subclass of  java.util.<strong>Hashtable</strong>.  ('Hash', being the key here.)You'd have to come up with your own customer implementation based on something that keeps/defines order...like a TreeMap.</p>
",2961,Stu Thompson,,,,9/10/2008 15:04,,,,0,,,
54316,2,,54295,9/10/2008 15:06,2,,"<p>You could sort the keys first, then loop through the items in the properties file and write them to the xml file.</p>

<pre><code>public static void main(String[] args){
    	String propFile = ""/tmp/test2.xml"";
    	Properties props = new Properties();
    	props.setProperty(""key"", ""value"");
    	props.setProperty(""key1"", ""value1"");
    	props.setProperty(""key2"", ""value2"");
    	props.setProperty(""key3"", ""value3"");
    	props.setProperty(""key4"", ""value4"");

    	try {
    	    BufferedWriter out = new BufferedWriter(new FileWriter(propFile));
    	    List&lt;String&gt; list = new ArrayList&lt;String&gt;();
    	    for(Object o : props.keySet()){
    	    	list.add((String)o);
    	    }
    	    Collections.sort(list);
    	    out.write(""&lt;?xml version=\""1.0\"" encoding=\""UTF-8\""?&gt;\n"");
    	    out.write(""&lt;!DOCTYPE properties SYSTEM \""http://java.sun.com/dtd/properties.dtd\""&gt;\n"");
    	    out.write(""&lt;properties&gt;\n"");
    	    out.write(""&lt;comment/&gt;\n"");
    	    for(String s : list){
    	    	out.write(""&lt;entry key=\"""" + s + ""\""&gt;"" + props.getProperty(s) + ""&lt;/entry&gt;\n"");
    	    }
    	    out.write(""&lt;/properties&gt;\n"");
    	    out.flush();
    	    out.close();
    	} catch (IOException e) {
    	    e.printStackTrace();
    	}
    }
</code></pre>
",1310,ScArcher2,1310,ScArcher2,9/10/2008 15:21,9/10/2008 15:21,,,,0,,,
54382,2,,54295,9/10/2008 15:22,0,,"<p>You could try this:</p>

<p>Make a new class that does what java.util.XMLUtils does but in the save method change this:</p>

<pre><code>Set keys = props.keySet();
Iterator i = keys.iterator();
</code></pre>

<p>to</p>

<pre><code>Set keys = props.keySet();
List&lt;String&gt; newKeys = new ArrayList&lt;String&gt;();
for(Object key : keys)
{
   newKeys.add(key.toString());
}
Collections.sort(newKeys);
Iterator i = newKeys.iterator();
</code></pre>

<p>Extend properties and override the Properties class storeToXML method to call your new class's save method.</p>
",5074,Jay R.,,,,9/10/2008 15:22,,,,0,,,
54399,2,,54295,9/10/2008 15:27,-2,,"<p>Why do you want the XML file to be sorted in the first place?  Presumably, there is another piece of code that reads the file and puts the data in another Properties object.  Do you want to do this so you can manually find and edit entries in the XML file?</p>
",1471,Outlaw Programmer,,,,9/10/2008 15:27,,,,2,,,
54402,2,,54295,9/10/2008 15:28,3,,"<p>The simplest hack would be to override keySet. A bit of a hack, and not guaranteed to work in future implementations:</p>

<pre><code>new Properties() {
    @Override Set&lt;Object&gt; keySet() {
        return new TreeSet&lt;Object&gt;(super.keySet());
    }
}
</code></pre>

<p>(Disclaimer: I have not even tested that it compiles.)</p>

<p>Alternatively, you could use something like XSLT to reformat the produced XML.</p>
",4725,Tom Hawtin - tackline,,,,9/10/2008 15:28,,,,0,,,
54415,2,,53562,9/10/2008 15:32,4,,"<p>Follow-up: in the end, after adding annotations, I have it working with EhCache, i.e.</p>

<pre><code>&lt;property name=""hibernate.cache.provider_class"" 
          value=""net.sf.ehcache.hibernate.EhCacheProvider"" /&gt;
</code></pre>
",2670,Peter Hilton,,,,9/10/2008 15:32,,,,1,,,
54454,2,,54295,9/10/2008 15:41,24,,"<p>Here's a quick and dirty way to do it:</p>

<pre><code>String propFile = ""/path/to/file"";
Properties props = new Properties();
/*set some properties here*/
Properties tmp = new Properties() {

  @Override
  public Set&lt;Object&gt; keySet()
  {
    return Collections.unmodifiableSet(new TreeSet&lt;Object&gt;(super.keySet()));
  }

};
tmp.putAll(props);
try {
    FileOutputStream xmlStream = new FileOutputStream(propFile);
    /*this comes out SORTED! */
    tmp.storeToXML(xmlStream,"""");
} catch (IOException e) {
    e.printStackTrace();
}
</code></pre>

<p>Here are the caveats:</p>

<ul>
<li>The tmp Properties (an anonymous
subclass) doesn't fulfill the
contract of Properties.</li>
</ul>

<p>For example, if you got its <code>keySet</code> and tried to remove an element from it, an exception would be raised. So, don't allow instances of this subclass to escape! In the snippet above, you are never passing it to another object or returning it to a caller who has a legitimate expectation that it fulfills the contract of Properties, so it is safe.</p>

<ul>
<li>The implementation of
Properties.storeToXML could change,
causing it to ignore the keySet
method.</li>
</ul>

<p>For example, a future release, or OpenJDK, could use the <code>keys()</code> method of <code>Hashtable</code> instead of <code>keySet</code>. This is one of the reasons why classes should always document their ""self-use"" (Effective Java Item 15). However, in this case, the worst that would happen is that your output would revert to unsorted.</p>

<ul>
<li>Remember that the Properties storage
methods ignore any ""default""
entries.</li>
</ul>
",3474,erickson,3474,erickson,9/10/2008 17:22,9/10/2008 17:22,,,,2,,,
54502,2,,54487,9/10/2008 15:56,6,,"<p>If you use <a href=""http://java.sun.com/j2se/1.4.2/docs/api/java/text/DecimalFormat.html"" rel=""nofollow"">DecimalFormat</a> and specify # in the pattern it only displays the value if it is not zero.</p>

<p>See my question <a href=""http://stackoverflow.com/questions/50532/how-do-i-format-a-number-in-java"" rel=""nofollow"">How do I format a number in java?</a></p>

<p>Sample Code</p>

<pre><code> DecimalFormat format = new DecimalFormat(""###.##"");

    double[] doubles = {123.45, 99.0, 23.2, 45.0};
    for(int i=0;i&lt;doubles.length;i++){
        System.out.println(format.format(doubles[i]));
    }
</code></pre>
",1310,ScArcher2,1310,ScArcher2,9/10/2008 16:04,9/10/2008 16:04,,,,0,,,
54509,2,,54487,9/10/2008 15:57,2,,"<p>Check out the <a href=""http://java.sun.com/j2se/1.5.0/docs/api/java/text/DecimalFormat.html"" rel=""nofollow"">DecimalFormat</a> class, e.g. new DecimalFormat(""0.##"").format(99.0) will return ""99"".</p>
",4805,Andy Whitfield,,,,9/10/2008 15:57,,,,0,,,
54511,2,,54487,9/10/2008 15:57,0,,"<pre><code>new Formatter().format( ""%f"", myFloat )
</code></pre>
",4926,Jason Cohen,,,,9/10/2008 15:57,,,,0,,,
54614,2,,54567,9/10/2008 16:40,1,,"<p>Show us a small section of your code.</p>

<pre><code>package inputverifier;

import javax.swing.*;

    class Go {
    public static void main(String[] args) {
        java.awt.EventQueue.invokeLater(new Runnable() { public void run() {
            runEDT();
        }});
    }
    private static void runEDT() {
        new JFrame(""combo thing"") {{
            setLayout(new java.awt.GridLayout(2, 1));
            add(new JComboBox() {{
                setEditable(true);
                setInputVerifier(new InputVerifier() {
                    @Override public boolean verify(JComponent input) {
                        System.err.println(""Hi!"");
                        return true;
                    }
                });
            }});
            add(new JTextField());
            setDefaultCloseOperation(EXIT_ON_CLOSE);
            pack();
            setVisible(true);
        }};
    }    
}
</code></pre>

<p><a href=""http://bugs.sun.com"" rel=""nofollow"">Looks like it's a problem with JComboBox being a composite component.</a> I'd suggest avoiding such nasty UI solutions.</p>
",4725,Tom Hawtin - tackline,4725,Tom Hawtin - tackline,9/10/2008 16:46,9/10/2008 16:46,,,,0,,,
54696,2,,54686,9/10/2008 17:00,3,,"<p>The only way I can think of doing it is by invoking a command line application that does the job for you and then screenscraping the output (like Linux's ps and Window's tasklist). </p>

<p>Unfortunately, that'll mean you'll have to write some parsing routines to read the data from both.</p>

<pre><code>Process proc = Runtime.getRuntime().exec (""tasklist.exe"");
InputStream procOutput = proc.getInputStream ();
if (0 == proc.waitFor ()) {
    // TODO scan the procOutput for your data
}
</code></pre>
",4223,jodonnell,4223,jodonnell,9/10/2008 18:51,9/10/2008 18:51,,,,1,,,
